bandwidth,LTE-neighbors,RSSI,RSRQ,ENodeB-change,time-advance,speed,band,date
7.84,6,0,99,12,1,3.08,1900,2023-01-01 02:59:18
6.32,6,0,99,12,1,3.17,1900,2023-01-01 02:59:19
9.58,4,0,99,12,1,3.2,1900,2023-01-01 02:59:20
9.51,4,0,99,12,1,3.2,1900,2023-01-01 02:59:21
8.0,4,0,99,12,1,3.35,1900,2023-01-01 02:59:22
9.55,3,0,100,12,1,3.27,1900,2023-01-01 02:59:23
6.41,3,0,100,12,1,2.44,1900,2023-01-01 02:59:24
9.58,3,0,100,12,1,2.43,1900,2023-01-01 02:59:25
6.39,3,0,100,13,1,1.95,1900,2023-01-01 02:59:26
9.56,3,0,100,13,1,1.95,1900,2023-01-01 02:59:27
6.37,3,0,100,13,1,1.65,1900,2023-01-01 02:59:28
9.64,2,0,99,13,1,1.48,1900,2023-01-01 02:59:29
6.41,2,0,99,13,1,1.48,1900,2023-01-01 02:59:30
9.55,2,0,99,13,1,1.36,1900,2023-01-01 02:59:31
3.14,5,0,100,13,1,0.79,1900,2023-01-01 02:59:32
7.08,5,0,100,13,1,0.79,1900,2023-01-01 02:59:33
6.37,5,0,100,13,1,0.68,1900,2023-01-01 02:59:34
6.39,5,0,102,12,0,0.67,1900,2023-01-01 02:59:35
6.35,5,0,102,12,0,0.81,1900,2023-01-01 02:59:36
6.37,4,0,101,13,1,0.82,1900,2023-01-01 02:59:37
6.39,4,0,101,13,1,0.82,1900,2023-01-01 02:59:38
6.37,4,0,101,13,1,1.09,1900,2023-01-01 02:59:39
6.37,3,0,100,12,1,2.55,1900,2023-01-01 02:59:40
6.39,3,0,100,12,1,2.01,1900,2023-01-01 02:59:41
6.37,3,0,100,12,1,1.93,1900,2023-01-01 02:59:42
6.35,4,0,98,12,1,2.46,1900,2023-01-01 02:59:43
3.18,4,0,98,12,1,2.46,1900,2023-01-01 02:59:44
10.7,4,0,98,12,1,2.22,1900,2023-01-01 02:59:45
6.43,4,0,99,12,1,2.22,1900,2023-01-01 02:59:46
6.34,4,0,99,12,1,2.62,1900,2023-01-01 02:59:47
11.7,4,0,99,12,1,1.4,1900,2023-01-01 02:59:48
6.44,4,0,97,13,1,2.35,1900,2023-01-01 02:59:49
9.51,4,0,97,13,1,2.35,1900,2023-01-01 02:59:50
6.3,4,0,97,13,1,0.44,1900,2023-01-01 02:59:51
6.41,5,0,96,13,1,0.82,1900,2023-01-01 02:59:52
9.51,5,0,96,13,1,0.81,1900,2023-01-01 02:59:53
6.3,5,0,96,13,1,0.81,1900,2023-01-01 02:59:54
3.14,5,0,97,13,1,0.45,1900,2023-01-01 02:59:55
3.14,5,0,97,13,1,0.43,1900,2023-01-01 02:59:56
6.33,5,0,95,13,1,0.47,1900,2023-01-01 02:59:57
0.0,5,0,95,13,1,0.47,1900,2023-01-01 02:59:58
8.02,5,0,95,13,1,0.58,1900,2023-01-01 02:59:59
6.33,3,0,97,13,1,0.53,1900,2023-01-01 03:00:00
3.16,3,0,97,13,1,0.53,1900,2023-01-01 03:00:01
3.16,3,0,97,13,1,0.16,1900,2023-01-01 03:00:02
6.31,4,0,98,13,0,0.37,1900,2023-01-01 03:00:03
3.14,4,0,98,13,0,0.37,1900,2023-01-01 03:00:04
9.47,4,0,98,13,0,0.21,1900,2023-01-01 03:00:05
3.14,3,0,98,13,0,0.4,1900,2023-01-01 03:00:06
6.37,3,0,98,13,0,0.4,1900,2023-01-01 03:00:07
6.33,3,0,98,13,0,0.33,1900,2023-01-01 03:00:08
3.16,3,0,98,13,1,0.0,1900,2023-01-01 03:00:09
6.74,3,0,98,13,1,0.0,1900,2023-01-01 03:00:10
9.79,3,0,98,13,1,0.17,1900,2023-01-01 03:00:11
6.32,4,0,97,13,1,0.38,1900,2023-01-01 03:00:12
9.51,4,0,97,13,1,0.38,1900,2023-01-01 03:00:13
6.63,4,0,97,13,1,0.28,1900,2023-01-01 03:00:14
9.51,4,0,99,13,0,0.57,1900,2023-01-01 03:00:15
9.49,4,0,99,13,0,0.57,1900,2023-01-01 03:00:16
9.55,4,0,99,13,0,0.58,1900,2023-01-01 03:00:17
9.51,5,0,96,13,0,0.77,1900,2023-01-01 03:00:18
12.7,5,0,96,13,0,0.77,1900,2023-01-01 03:00:19
6.37,5,0,96,13,0,0.0,1900,2023-01-01 03:00:20
9.51,3,0,97,13,0,0.0,1900,2023-01-01 03:00:21
9.47,3,0,97,13,0,0.0,1900,2023-01-01 03:00:22
6.41,3,0,97,13,0,0.0,1900,2023-01-01 03:00:23
8.38,6,0,96,12,0,0.0,1900,2023-01-01 03:00:24
6.37,6,0,96,12,0,0.0,1900,2023-01-01 03:00:25
9.56,6,0,96,12,0,0.0,1900,2023-01-01 03:00:26
6.33,6,0,98,13,0,0.0,1900,2023-01-01 03:00:27
5.11,6,0,98,13,0,0.0,1900,2023-01-01 03:00:28
6.3,6,0,98,13,0,0.0,1900,2023-01-01 03:00:29
6.39,8,0,100,13,1,0.0,1900,2023-01-01 03:00:30
6.37,8,0,100,13,1,0.0,1900,2023-01-01 03:00:31
6.33,7,0,101,13,1,0.0,1900,2023-01-01 03:00:32
6.32,7,0,101,13,1,0.0,1900,2023-01-01 03:00:33
9.54,7,0,101,13,1,0.0,1900,2023-01-01 03:00:34
6.41,6,0,101,15,0,0.0,1900,2023-01-01 03:00:35
6.33,6,0,101,15,0,0.0,1900,2023-01-01 03:00:36
9.53,6,0,101,15,0,0.0,1900,2023-01-01 03:00:37
6.37,7,0,100,13,1,0.0,1900,2023-01-01 03:00:38
5.81,7,0,100,13,1,0.0,1900,2023-01-01 03:00:39
9.6,5,0,98,12,1,0.0,1900,2023-01-01 03:00:40
12.6,5,0,98,12,1,0.0,1900,2023-01-01 03:00:41
6.35,4,0,98,12,1,0.0,1900,2023-01-01 03:00:42
7.08,4,0,98,12,1,0.0,1900,2023-01-01 03:00:43
6.32,5,0,99,13,1,0.0,1900,2023-01-01 03:00:44
6.41,5,0,99,13,1,0.0,1900,2023-01-01 03:00:45
6.35,5,0,99,13,1,0.0,1900,2023-01-01 03:00:46
6.28,6,0,100,13,1,0.0,1900,2023-01-01 03:00:47
6.39,6,0,100,13,1,0.0,1900,2023-01-01 03:00:48
6.39,6,0,100,13,1,0.0,1900,2023-01-01 03:00:49
6.31,5,0,100,13,0,0.0,1900,2023-01-01 03:00:50
6.32,5,0,100,13,0,0.0,1900,2023-01-01 03:00:51
6.35,5,0,100,13,0,0.0,1900,2023-01-01 03:00:52
3.21,6,0,101,13,1,0.0,1900,2023-01-01 03:00:53
3.14,6,0,101,13,1,0.0,1900,2023-01-01 03:00:54
6.29,6,0,101,13,1,0.0,1900,2023-01-01 03:00:55
3.14,5,0,102,15,1,0.0,1900,2023-01-01 03:00:56
0.0,5,0,102,15,1,0.0,1900,2023-01-01 03:00:57
5.9,5,0,102,15,1,0.0,1900,2023-01-01 03:00:58
0.0,6,0,102,15,1,0.0,1900,2023-01-01 03:00:59
3.32,6,0,102,15,1,0.0,1900,2023-01-01 03:01:00
8.19,6,0,102,15,1,0.0,1900,2023-01-01 03:01:01
4.72,5,0,104,15,1,0.0,1900,2023-01-01 03:01:02
6.67,5,0,104,15,1,0.0,1900,2023-01-01 03:01:03
6.67,5,1,105,16,1,0.0,1900,2023-01-01 03:01:04
10.1,5,0,105,16,1,0.0,1900,2023-01-01 03:01:05
10.1,5,0,105,16,1,0.0,1900,2023-01-01 03:01:06
6.71,6,0,100,11,1,0.0,1900,2023-01-01 03:01:07
10.1,6,0,100,11,1,0.0,1900,2023-01-01 03:01:08
6.72,6,0,100,11,1,0.0,1900,2023-01-01 03:01:09
3.34,5,0,101,13,1,0.0,1900,2023-01-01 03:01:10
6.69,5,0,101,13,1,0.0,1900,2023-01-01 03:01:11
7.04,6,0,105,15,1,0.0,1900,2023-01-01 03:01:12
3.36,6,0,105,15,1,0.0,1900,2023-01-01 03:01:13
6.72,6,0,105,15,1,0.0,1900,2023-01-01 03:01:14
6.67,5,0,107,16,1,0.0,1900,2023-01-01 03:01:15
4.98,5,0,107,16,1,0.0,1900,2023-01-01 03:01:16
6.72,5,0,107,16,1,0.0,1900,2023-01-01 03:01:17
10.1,5,0,104,14,0,0.0,1900,2023-01-01 03:01:18
6.72,5,0,104,14,0,0.0,1900,2023-01-01 03:01:19
6.69,5,0,104,14,0,0.0,1900,2023-01-01 03:01:20
6.69,6,0,107,15,1,0.0,1900,2023-01-01 03:01:21
10.1,6,0,107,15,1,0.0,1900,2023-01-01 03:01:22
6.67,6,0,107,15,1,0.0,1900,2023-01-01 03:01:23
6.67,5,0,108,14,1,0.0,1900,2023-01-01 03:01:24
6.8,5,0,108,14,1,0.0,1900,2023-01-01 03:01:25
10.1,5,0,105,13,0,0.0,1900,2023-01-01 03:01:26
6.74,5,0,105,13,0,0.0,1900,2023-01-01 03:01:27
3.34,5,0,105,13,0,0.0,1900,2023-01-01 03:01:28
3.33,7,0,108,15,1,0.0,1900,2023-01-01 03:01:29
6.85,7,0,108,15,1,0.0,1900,2023-01-01 03:01:30
6.68,7,0,108,15,1,0.0,1900,2023-01-01 03:01:31
6.69,5,0,107,15,1,0.0,1900,2023-01-01 03:01:32
6.67,5,0,107,15,1,0.0,1900,2023-01-01 03:01:33
6.67,5,0,107,15,1,0.0,1900,2023-01-01 03:01:34
6.69,5,0,107,15,1,0.0,1900,2023-01-01 03:01:35
3.34,5,0,107,15,1,0.0,1900,2023-01-01 03:01:36
6.7,5,0,107,15,1,0.91,1900,2023-01-01 03:01:37
3.33,5,0,106,14,1,0.89,1900,2023-01-01 03:01:38
6.68,5,0,106,14,1,0.99,1900,2023-01-01 03:01:39
4.33,4,0,108,16,1,1.08,1900,2023-01-01 03:01:40
6.67,4,0,108,16,1,1.08,1900,2023-01-01 03:01:41
3.36,4,0,108,16,1,0.89,1900,2023-01-01 03:01:42
6.67,5,0,106,13,1,0.64,1900,2023-01-01 03:01:43
3.34,5,0,106,13,1,0.47,1900,2023-01-01 03:01:44
7.17,5,0,106,13,1,1.88,1900,2023-01-01 03:01:45
6.68,5,0,106,13,1,1.88,1900,2023-01-01 03:01:46
3.36,5,0,106,13,1,1.16,1900,2023-01-01 03:01:47
3.34,5,0,107,15,1,0.17,1900,2023-01-01 03:01:48
6.67,5,0,107,15,1,0.17,1900,2023-01-01 03:01:49
6.7,5,0,107,15,1,0.5,1900,2023-01-01 03:01:50
3.36,5,0,108,14,1,0.0,1900,2023-01-01 03:01:51
6.69,5,0,108,14,1,0.0,1900,2023-01-01 03:01:52
3.36,5,0,108,14,1,0.36,1900,2023-01-01 03:01:53
6.67,4,0,109,16,1,0.79,1900,2023-01-01 03:01:54
7.11,4,0,109,16,1,1.09,1900,2023-01-01 03:01:55
6.67,4,0,109,16,1,1.0,1900,2023-01-01 03:01:56
6.67,6,0,107,13,1,1.08,1900,2023-01-01 03:01:57
3.33,6,0,107,13,1,1.07,1900,2023-01-01 03:01:58
9.51,6,0,107,13,1,0.69,1900,2023-01-01 03:01:59
6.72,7,0,107,15,1,1.32,1900,2023-01-01 03:02:00
6.71,7,0,107,15,1,1.18,1900,2023-01-01 03:02:01
6.7,7,0,107,15,1,0.67,1900,2023-01-01 03:02:02
6.67,5,0,106,15,1,0.67,1900,2023-01-01 03:02:03
6.69,5,0,106,15,1,0.67,1900,2023-01-01 03:02:04
6.72,5,0,106,15,1,0.96,1900,2023-01-01 03:02:05
10.1,5,0,106,15,1,1.11,1900,2023-01-01 03:02:06
10.0,5,0,106,15,1,1.15,1900,2023-01-01 03:02:07
6.71,4,0,99,12,0,1.94,1900,2023-01-01 03:02:08
13.7,4,0,99,12,0,2.97,1900,2023-01-01 03:02:09
6.71,5,0,102,14,0,3.55,1900,2023-01-01 03:02:10
10.0,5,0,102,14,0,3.55,1900,2023-01-01 03:02:11
7.04,5,0,102,14,0,3.16,1900,2023-01-01 03:02:12
10.0,4,0,97,13,1,2.98,1900,2023-01-01 03:02:13
13.5,4,0,97,13,1,2.97,1900,2023-01-01 03:02:14
10.1,4,0,94,12,1,2.85,1900,2023-01-01 03:02:15
10.1,4,0,94,12,1,2.85,1900,2023-01-01 03:02:16
13.4,4,0,94,12,1,2.85,1900,2023-01-01 03:02:17
10.1,4,0,86,12,1,2.85,1900,2023-01-01 03:02:18
10.1,4,0,86,12,1,3.04,1900,2023-01-01 03:02:19
10.1,4,0,86,12,1,3.04,1900,2023-01-01 03:02:20
10.1,4,0,84,12,0,2.71,1900,2023-01-01 03:02:21
10.1,4,0,84,12,0,2.71,1900,2023-01-01 03:02:22
10.1,4,0,84,12,0,3.56,1900,2023-01-01 03:02:23
10.0,4,0,86,12,0,3.56,1900,2023-01-01 03:02:24
7.15,4,0,86,12,0,3.56,1900,2023-01-01 03:02:25
13.5,4,0,81,10,0,3.09,1900,2023-01-01 03:02:26
6.78,4,0,81,10,0,3.25,1900,2023-01-01 03:02:27
10.0,4,0,81,10,0,3.23,1900,2023-01-01 03:02:28
6.67,3,0,77,9,0,3.66,1900,2023-01-01 03:02:29
10.2,3,0,77,9,0,3.59,1900,2023-01-01 03:02:30
10.2,3,0,77,9,0,7.65,1900,2023-01-01 03:02:31
10.1,3,0,80,10,0,8.78,1900,2023-01-01 03:02:32
10.1,3,0,80,10,0,11.01,1900,2023-01-01 03:02:33
10.1,3,0,80,10,0,10.02,1900,2023-01-01 03:02:34
10.1,5,0,88,10,1,8.34,1900,2023-01-01 03:02:35
10.1,5,0,88,10,1,7.83,1900,2023-01-01 03:02:36
6.67,5,0,88,10,1,7.83,1900,2023-01-01 03:02:37
10.1,4,0,92,12,0,7.83,1900,2023-01-01 03:02:38
10.1,4,0,92,12,0,7.83,1900,2023-01-01 03:02:39
12.8,4,0,89,11,0,7.83,1900,2023-01-01 03:02:40
10.2,4,0,89,11,0,7.83,1900,2023-01-01 03:02:41
13.4,4,0,89,11,0,0.0,1900,2023-01-01 03:02:42
10.1,4,0,86,10,1,0.0,1900,2023-01-01 03:02:43
14.8,4,0,86,10,1,0.0,1900,2023-01-01 03:02:44
10.1,4,0,86,10,1,0.0,1900,2023-01-01 03:02:45
13.5,4,0,89,11,1,0.0,1900,2023-01-01 03:02:46
10.1,4,0,89,11,1,0.0,1900,2023-01-01 03:02:47
13.4,3,0,88,10,1,1.42,1900,2023-01-01 03:02:48
10.1,3,0,88,10,1,1.42,1900,2023-01-01 03:02:49
13.5,3,0,88,10,1,1.17,1900,2023-01-01 03:02:50
13.4,3,0,90,9,0,1.16,1900,2023-01-01 03:02:51
10.1,3,0,90,9,0,1.16,1900,2023-01-01 03:02:52
13.4,3,0,90,9,0,0.71,1900,2023-01-01 03:02:53
11.4,3,0,92,11,1,0.7,1900,2023-01-01 03:02:54
10.1,3,0,92,11,1,0.7,1900,2023-01-01 03:02:55
13.4,3,0,92,11,1,0.75,1900,2023-01-01 03:02:56
8.82,3,0,90,10,1,0.76,1900,2023-01-01 03:02:57
13.4,3,0,90,10,1,0.49,1900,2023-01-01 03:02:58
10.0,3,0,87,11,1,0.49,1900,2023-01-01 03:02:59
13.5,3,0,87,11,1,0.33,1900,2023-01-01 03:03:00
10.1,3,0,87,11,1,1.51,1900,2023-01-01 03:03:01
13.4,3,0,88,10,1,1.24,1900,2023-01-01 03:03:02
10.0,3,0,88,10,1,1.24,1900,2023-01-01 03:03:03
10.0,3,0,88,10,1,0.85,1900,2023-01-01 03:03:04
10.1,3,0,88,11,1,0.7,1900,2023-01-01 03:03:05
10.0,3,0,88,11,1,0.7,1900,2023-01-01 03:03:06
11.4,3,0,88,11,1,1.84,1900,2023-01-01 03:03:07
10.1,4,0,88,10,0,1.25,1900,2023-01-01 03:03:08
10.1,4,0,88,10,0,1.32,1900,2023-01-01 03:03:09
10.1,3,0,87,11,1,0.9,1900,2023-01-01 03:03:10
10.1,3,0,87,11,1,0.9,1900,2023-01-01 03:03:11
13.5,3,0,87,11,1,2.33,1900,2023-01-01 03:03:12
6.74,3,0,90,9,0,1.53,1900,2023-01-01 03:03:13
10.2,3,0,90,9,0,2.03,1900,2023-01-01 03:03:14
10.1,3,0,90,9,0,2.03,1900,2023-01-01 03:03:15
6.67,3,0,98,10,1,1.81,1900,2023-01-01 03:03:16
10.1,3,0,98,10,1,2.22,1900,2023-01-01 03:03:17
6.8,3,0,98,10,1,2.22,1900,2023-01-01 03:03:18
10.1,3,0,99,10,1,2.53,1900,2023-01-01 03:03:19
10.1,3,0,99,10,1,2.56,1900,2023-01-01 03:03:20
7.97,3,0,99,10,1,1.32,1900,2023-01-01 03:03:21
10.1,5,0,102,13,1,1.6,1900,2023-01-01 03:03:22
10.1,5,0,102,13,1,1.31,1900,2023-01-01 03:03:23
10.1,5,0,102,13,1,1.31,1900,2023-01-01 03:03:24
6.76,4,0,102,13,1,0.61,1900,2023-01-01 03:03:25
6.71,4,0,102,13,1,0.91,1900,2023-01-01 03:03:26
10.1,4,0,101,12,1,0.91,1900,2023-01-01 03:03:27
6.67,4,0,101,12,1,0.66,1900,2023-01-01 03:03:28
10.0,3,0,100,11,1,0.36,1900,2023-01-01 03:03:29
6.71,3,0,100,11,1,0.36,1900,2023-01-01 03:03:30
10.1,3,0,100,11,1,0.76,1900,2023-01-01 03:03:31
6.67,4,0,100,13,0,0.69,1900,2023-01-01 03:03:32
6.76,4,0,100,13,0,0.75,1900,2023-01-01 03:03:33
10.1,4,0,100,13,0,0.75,1900,2023-01-01 03:03:34
6.76,4,0,98,12,1,0.99,1900,2023-01-01 03:03:35
8.97,4,0,98,12,1,1.18,1900,2023-01-01 03:03:36
10.1,4,0,98,12,1,0.98,1900,2023-01-01 03:03:37
6.69,4,0,97,12,1,0.98,1900,2023-01-01 03:03:38
6.72,4,0,97,12,1,1.11,1900,2023-01-01 03:03:39
6.72,2,0,102,12,1,0.36,1900,2023-01-01 03:03:40
15.8,2,0,102,12,1,0.43,1900,2023-01-01 03:03:41
9.51,3,0,101,12,1,0.33,1900,2023-01-01 03:03:42
6.41,3,0,101,12,1,0.33,1900,2023-01-01 03:03:43
9.49,3,0,101,12,1,0.15,1900,2023-01-01 03:03:44
9.49,3,0,99,12,1,0.0,1900,2023-01-01 03:03:45
6.37,3,0,99,12,1,0.0,1900,2023-01-01 03:03:46
10.4,3,0,99,12,1,0.0,1900,2023-01-01 03:03:47
6.35,3,0,99,12,1,0.0,1900,2023-01-01 03:03:48
9.58,3,0,99,12,1,0.0,1900,2023-01-01 03:03:49
6.37,3,0,101,12,1,0.0,1900,2023-01-01 03:03:50
9.56,3,0,101,12,1,0.0,1900,2023-01-01 03:03:51
6.35,3,0,101,12,1,0.0,1900,2023-01-01 03:03:52
9.64,4,0,100,12,1,0.0,1900,2023-01-01 03:03:53
6.32,4,0,100,12,1,0.0,1900,2023-01-01 03:03:54
9.54,4,0,100,12,1,0.0,1900,2023-01-01 03:03:55
6.3,5,0,98,11,1,0.0,1900,2023-01-01 03:03:56
9.47,5,0,98,11,1,0.0,1900,2023-01-01 03:03:57
9.49,5,0,98,11,1,0.0,1900,2023-01-01 03:03:58
6.28,4,0,98,11,1,0.0,1900,2023-01-01 03:03:59
9.49,4,0,98,11,1,0.0,1900,2023-01-01 03:04:00
7.32,5,0,101,11,1,0.0,1900,2023-01-01 03:04:01
9.47,5,0,101,11,1,0.0,1900,2023-01-01 03:04:02
6.32,5,0,101,11,1,0.0,1900,2023-01-01 03:04:03
9.49,3,0,103,13,1,0.0,1900,2023-01-01 03:04:04
6.43,3,0,103,13,1,0.0,1900,2023-01-01 03:04:05
3.16,6,0,103,12,1,0.0,1900,2023-01-01 03:04:06
6.31,6,0,103,12,1,0.0,1900,2023-01-01 03:04:07
6.3,5,0,108,13,1,0.0,1900,2023-01-01 03:04:08
3.14,5,0,108,13,1,0.0,1900,2023-01-01 03:04:09
6.28,4,0,104,12,1,0.0,1900,2023-01-01 03:04:10
3.14,4,0,104,12,1,0.0,1900,2023-01-01 03:04:11
0.0,4,0,104,12,1,0.0,1900,2023-01-01 03:04:12
6.31,5,0,115,17,1,0.0,1900,2023-01-01 03:04:13
3.14,5,0,115,17,1,0.0,1900,2023-01-01 03:04:14
3.14,5,0,115,17,1,0.0,1900,2023-01-01 03:04:15
5.09,6,0,102,9,1,0.0,1900,2023-01-01 03:04:16
6.37,6,0,102,9,1,0.0,1900,2023-01-01 03:04:17
6.33,6,0,102,9,1,0.0,1900,2023-01-01 03:04:18
6.28,5,0,102,10,1,0.0,1900,2023-01-01 03:04:19
3.18,5,0,102,10,1,0.0,1900,2023-01-01 03:04:20
6.57,5,0,102,10,1,0.0,1900,2023-01-01 03:04:21
3.18,5,0,101,10,1,0.0,1900,2023-01-01 03:04:22
3.21,5,0,101,10,1,0.0,1900,2023-01-01 03:04:23
3.16,5,0,101,10,1,0.0,1900,2023-01-01 03:04:24
3.17,6,0,106,11,1,0.0,1900,2023-01-01 03:04:25
0.0,6,0,106,11,1,0.0,1900,2023-01-01 03:04:26
0.0,6,0,110,13,1,0.0,1900,2023-01-01 03:04:27
0.0,6,0,110,13,1,0.0,1900,2023-01-01 03:04:28
0.0,4,0,116,15,1,0.0,1900,2023-01-01 03:04:29
0.0,4,0,116,15,1,0.0,1900,2023-01-01 03:04:30
0.0,4,0,116,15,1,0.0,1900,2023-01-01 03:04:31
0.0,3,0,119,16,1,0.0,1900,2023-01-01 03:04:32
6.64,3,0,119,16,1,0.0,1900,2023-01-01 03:04:33
0.0,3,0,119,16,1,0.0,1900,2023-01-01 03:04:34
0.0,5,1,118,16,3,6.8,1900,2023-01-01 03:04:35
0.0,5,0,118,16,3,6.8,1900,2023-01-01 03:04:36
0.0,5,0,118,16,3,6.61,1900,2023-01-01 03:04:37
0.0,3,0,117,14,3,3.39,1900,2023-01-01 03:04:38
3.82,3,0,117,14,3,2.03,1900,2023-01-01 03:04:39
0.0,3,0,117,14,3,2.03,1900,2023-01-01 03:04:40
0.0,3,0,117,15,3,1.76,1900,2023-01-01 03:04:41
0.0,3,0,117,15,3,1.76,1900,2023-01-01 03:04:42
3.16,3,0,117,15,3,0.81,1900,2023-01-01 03:04:43
0.0,4,0,116,13,3,0.51,1900,2023-01-01 03:04:44
0.0,4,0,116,13,3,0.51,1900,2023-01-01 03:04:45
3.14,4,0,116,13,3,0.32,1900,2023-01-01 03:04:46
0.0,4,0,116,16,3,0.62,1900,2023-01-01 03:04:47
0.0,4,0,116,16,3,1.37,1900,2023-01-01 03:04:48
0.0,4,0,116,16,3,1.37,1900,2023-01-01 03:04:49
3.17,3,0,116,14,3,0.73,1900,2023-01-01 03:04:50
0.0,3,0,116,14,3,0.73,1900,2023-01-01 03:04:51
3.14,3,0,116,14,3,0.7,1900,2023-01-01 03:04:52
0.0,3,0,114,13,3,0.74,1900,2023-01-01 03:04:53
0.0,3,0,114,13,3,0.84,1900,2023-01-01 03:04:54
0.0,4,0,115,13,3,0.87,1900,2023-01-01 03:04:55
0.0,4,0,115,13,3,0.87,1900,2023-01-01 03:04:56
3.16,4,0,115,13,3,1.39,1900,2023-01-01 03:04:57
0.0,3,0,114,13,3,1.76,1900,2023-01-01 03:04:58
0.0,3,0,114,13,3,1.76,1900,2023-01-01 03:04:59
0.0,3,0,114,13,3,1.34,1900,2023-01-01 03:05:00
3.14,3,0,115,15,3,1.09,1900,2023-01-01 03:05:01
0.0,3,0,115,15,3,0.55,1900,2023-01-01 03:05:02
0.0,3,0,115,15,3,0.55,1900,2023-01-01 03:05:03
0.0,2,0,113,14,3,0.51,1900,2023-01-01 03:05:04
0.0,2,0,113,14,3,0.92,1900,2023-01-01 03:05:05
3.19,2,0,113,14,3,0.92,1900,2023-01-01 03:05:06
0.0,3,0,115,14,3,1.82,1900,2023-01-01 03:05:07
0.0,3,0,115,14,3,1.82,1900,2023-01-01 03:05:08
0.0,3,0,115,14,3,1.54,1900,2023-01-01 03:05:09
0.0,5,0,114,14,3,1.19,1900,2023-01-01 03:05:10
0.0,5,0,114,14,3,1.19,1900,2023-01-01 03:05:11
3.17,5,0,114,14,3,1.08,1900,2023-01-01 03:05:12
0.0,3,0,115,15,3,0.41,1900,2023-01-01 03:05:13
0.0,3,0,115,15,3,0.0,1900,2023-01-01 03:05:14
0.0,4,0,115,14,3,0.17,1900,2023-01-01 03:05:15
0.0,4,0,115,14,3,0.68,1900,2023-01-01 03:05:16
0.0,4,0,115,14,3,0.68,1900,2023-01-01 03:05:17
0.0,4,0,117,15,3,0.74,1900,2023-01-01 03:05:18
3.17,4,0,117,15,3,0.66,1900,2023-01-01 03:05:19
0.0,4,0,117,15,3,0.85,1900,2023-01-01 03:05:20
0.0,3,0,116,14,3,0.88,1900,2023-01-01 03:05:21
0.0,3,0,116,14,3,0.72,1900,2023-01-01 03:05:22
0.0,3,0,116,14,3,0.72,1900,2023-01-01 03:05:23
0.0,5,0,116,14,3,0.95,1900,2023-01-01 03:05:24
0.0,5,0,116,14,3,0.95,1900,2023-01-01 03:05:25
0.0,5,0,116,14,3,0.95,1900,2023-01-01 03:05:26
0.0,4,0,114,14,3,0.95,1900,2023-01-01 03:05:27
3.14,4,0,114,14,3,0.76,1900,2023-01-01 03:05:28
0.0,5,0,114,15,3,1.55,1900,2023-01-01 03:05:29
0.0,5,0,114,15,3,1.98,1900,2023-01-01 03:05:30
0.0,5,0,114,15,3,2.39,1900,2023-01-01 03:05:31
0.0,5,0,114,14,3,2.99,1900,2023-01-01 03:05:32
0.0,5,0,114,14,3,2.99,1900,2023-01-01 03:05:33
3.14,5,0,114,14,3,3.27,1900,2023-01-01 03:05:34
0.0,3,0,112,13,3,3.5,1900,2023-01-01 03:05:35
0.0,3,0,112,13,3,3.52,1900,2023-01-01 03:05:36
0.0,2,0,112,12,3,3.51,1900,2023-01-01 03:05:37
0.0,2,0,112,12,3,2.46,1900,2023-01-01 03:05:38
0.0,2,0,112,12,3,2.46,1900,2023-01-01 03:05:39
0.0,5,0,114,13,3,1.46,1900,2023-01-01 03:05:40
3.14,5,0,114,13,3,1.46,1900,2023-01-01 03:05:41
0.0,5,0,114,13,3,1.46,1900,2023-01-01 03:05:42
0.0,2,0,113,13,3,0.94,1900,2023-01-01 03:05:43
0.0,2,0,113,13,3,0.94,1900,2023-01-01 03:05:44
0.0,2,0,113,13,3,0.77,1900,2023-01-01 03:05:45
3.17,3,0,115,12,3,0.54,1900,2023-01-01 03:05:46
0.0,3,0,115,12,3,0.54,1900,2023-01-01 03:05:47
0.0,3,0,111,12,3,0.75,1900,2023-01-01 03:05:48
0.0,3,0,111,12,3,0.55,1900,2023-01-01 03:05:49
3.14,3,0,111,12,3,0.77,1900,2023-01-01 03:05:50
0.0,4,0,113,12,3,0.64,1900,2023-01-01 03:05:51
0.0,4,0,113,12,3,1.15,1900,2023-01-01 03:05:52
0.0,4,0,113,12,3,1.15,1900,2023-01-01 03:05:53
0.0,5,0,113,10,3,1.6,1900,2023-01-01 03:05:54
3.73,5,0,113,10,3,4.18,1900,2023-01-01 03:05:55
0.0,5,0,113,10,3,2.65,1900,2023-01-01 03:05:56
3.16,6,0,110,11,2,3.25,1900,2023-01-01 03:05:57
0.0,6,0,110,11,2,3.25,1900,2023-01-01 03:05:58
3.16,5,0,109,10,2,3.25,1900,2023-01-01 03:05:59
3.16,5,0,109,10,2,3.25,1900,2023-01-01 03:06:00
0.0,5,0,109,10,2,3.59,1900,2023-01-01 03:06:01
0.0,3,0,109,11,2,3.53,1900,2023-01-01 03:06:02
3.16,3,0,109,11,2,3.53,1900,2023-01-01 03:06:03
0.0,3,0,109,11,2,4.25,1900,2023-01-01 03:06:04
3.17,3,0,110,12,2,4.37,1900,2023-01-01 03:06:05
0.0,3,0,110,12,2,4.42,1900,2023-01-01 03:06:06
3.14,2,0,109,11,2,4.42,1900,2023-01-01 03:06:07
