datarate,PCell_Downlink_TB_Size,SCell_Downlink_TB_Size,PCell_SNR_1,PCell_SNR_2,SCell_SNR_1,SCell_SNR_2,PCell_RSSI_1,PCell_RSSI_2,PCell_RSSI_max,PCell_RSRP_1,PCell_RSRP_2,PCell_RSRP_max,PCell_Downlink_Average_MCS,SCell_Downlink_Average_MCS,PCell_Downlink_Num_RBs,SCell_Downlink_Num_RBs
94700000.0,5740308.0,10134273.0,22.54999997138977,22.92700002670288,16.735999965667723,17.39899998664856,-45.185625,-46.670625,-46.670625,-75.896875,-76.230625,-75.54,24.0,25.0,49173.0,91320.0
121000000.0,5150833.0,11987984.0,20.534000034332276,19.872000017166137,17.55699998855591,18.055000019073486,-44.946875,-47.659375,-47.659375,-75.7025,-77.345625,-75.6375,22.0,23.0,46164.0,95384.0
117000000.0,5153353.0,12308120.0,23.094000129699708,23.835999898910522,17.954000072479246,17.77799998283386,-44.779375,-48.030625,-48.030625,-75.5975,-77.730625,-75.515625,22.0,24.0,48023.0,97592.0
145000000.0,6502961.0,15676576.0,25.743999996185302,27.484999980926514,18.026999912261964,18.275,-41.403125,-42.168125,-42.168125,-72.104375,-71.714375,-71.364375,24.0,27.0,49469.0,97548.0
132000000.0,5691282.0,12427542.0,25.55600004196167,23.629999980926513,17.697000045776367,17.186000061035156,-43.12375,-45.3075,-45.3075,-73.88,-75.06875,-73.77,24.0,24.0,46624.0,97372.0
133000000.0,4709567.0,14428734.0,23.49100004196167,20.316000003814697,18.156000022888183,17.72399995803833,-45.951875,-47.42375,-47.42375,-76.745,-77.426875,-76.24125,22.0,26.0,45982.0,98012.0
109000000.0,4026447.0,11719045.0,22.57999997138977,17.51699995994568,17.922000007629393,17.260999965667725,-44.814375,-48.650625,-48.650625,-75.65625,-79.116875,-75.65625,22.0,23.0,46966.0,96836.0
121000000.0,5059572.0,13237734.0,25.13799997329712,19.991999988555907,18.08100004196167,17.78600001335144,-44.858125,-49.121875,-49.121875,-75.67625,-79.44875,-75.67625,22.0,25.0,49448.0,96940.0
94000000.0,5247975.0,7168757.0,25.00599988937378,20.48299997329712,21.387999935150148,23.131999969482422,-45.61,-49.231875,-49.231875,-76.415,-79.485625,-76.330625,23.0,26.0,48730.0,49156.0
86000000.0,5677554.0,6256890.0,23.87099998474121,21.3260000038147,20.835000047683717,21.928000059127807,-46.5375,-46.476875,-46.476875,-77.443125,-76.62125,-76.351875,23.0,25.0,49609.0,46080.0
70700000.0,5350882.0,5123539.0,22.433999938964845,21.281999902725218,21.70000002861023,20.278999891281128,-46.454375,-46.375,-46.375,-77.295,-76.234375,-75.565,23.0,22.0,46800.0,46812.0
46800000.0,8086458.0,5123539.0,14.494000034332275,13.88999997138977,21.70000002861023,20.278999891281128,-47.138125,-46.4025,-46.4025,-82.144375,-81.786875,-81.488125,19.0,22.0,94587.0,46812.0
56200000.0,8606315.0,5123539.0,14.115000019073486,13.010999898910523,21.70000002861023,20.278999891281128,-46.8375,-47.3525,-47.3525,-81.94125,-82.91875,-81.773125,20.0,22.0,92958.0,46812.0
58300000.0,9833880.0,5123539.0,15.451999979019165,12.551999979019165,21.70000002861023,20.278999891281128,-46.22875,-48.93875,-48.93875,-81.159375,-84.660625,-81.11625,21.0,22.0,93708.0,46812.0
67800000.0,11036892.0,5123539.0,14.232000007629395,10.82000000476837,21.70000002861023,20.278999891281128,-44.774375,-48.06,-48.06,-79.815,-84.330625,-79.815,23.0,22.0,94456.0,46812.0
77400000.0,10717752.0,5123539.0,16.340000019073486,12.152999992370605,21.70000002861023,20.278999891281128,-44.979375,-48.480625,-48.480625,-79.879375,-84.2375,-79.879375,23.0,22.0,92839.0,46812.0
74100000.0,12972394.0,0.0,18.545999927520754,13.688000011444093,0.0,0.0,-42.63,-48.405625,-48.405625,-77.586875,-84.159375,-77.586875,25.0,0.0,96323.0,0.0
89500000.0,14652113.0,0.0,18.722000007629394,15.278000030517578,0.0,0.0,-42.985625,-45.413125,-45.413125,-77.875,-81.55125,-77.875,26.0,0.0,95199.0,0.0
102000000.0,13655264.0,0.0,18.0999999332428,17.05599991798401,0.0,0.0,-43.40125,-44.11625,-44.11625,-78.353125,-79.609375,-78.225625,25.0,0.0,96259.0,0.0
93800000.0,15270274.0,0.0,21.575000019073485,21.626999969482423,0.0,0.0,-41.426875,-41.39875,-41.39875,-75.920625,-75.955625,-75.64375,27.0,0.0,96588.0,0.0
104000000.0,13875119.0,0.0,21.32400001525879,21.01499994277954,0.0,0.0,-42.088125,-41.595625,-41.595625,-76.298125,-76.524375,-75.990625,26.0,0.0,94901.0,0.0
97300000.0,12750698.0,0.0,20.346000032424925,18.8,0.0,0.0,-44.624375,-45.284375,-45.284375,-78.760625,-80.3325,-78.653125,24.0,0.0,96240.0,0.0
88900000.0,13731452.0,0.0,19.906999979019165,17.35000005722046,0.0,0.0,-45.27375,-46.34625,-46.34625,-79.238125,-81.2475,-79.001875,25.0,0.0,96581.0,0.0
95000000.0,13372091.0,0.0,20.49900002479553,17.153000001907348,0.0,0.0,-44.955625,-47.320625,-47.320625,-79.35375,-82.4575,-79.26375,25.0,0.0,94427.0,0.0
91200000.0,12307699.0,0.0,17.305,15.759999980926514,0.0,0.0,-47.320625,-47.701875,-47.701875,-81.805,-82.770625,-80.97375,24.0,0.0,96801.0,0.0
84900000.0,13376055.0,0.0,19.702999992370607,18.223000001907348,0.0,0.0,-44.830625,-46.268125,-46.268125,-79.10875,-81.38375,-79.05875,25.0,0.0,96821.0,0.0
92900000.0,12757537.0,0.0,18.308000011444094,18.596999998092652,0.0,0.0,-45.694375,-45.046875,-45.046875,-80.02375,-80.196875,-79.554375,25.0,0.0,94979.0,0.0
87800000.0,14532015.0,0.0,15.304000015258788,19.27100004196167,0.0,0.0,-47.448125,-46.086875,-46.086875,-82.5125,-81.37875,-81.101875,26.0,0.0,95668.0,0.0
101000000.0,14867157.0,0.0,16.05,18.629999990463258,0.0,0.0,-45.548125,-45.913125,-45.913125,-80.42625,-81.24625,-79.98125,26.0,0.0,96552.0,0.0
101000000.0,11583323.0,0.0,16.47799997329712,18.787999954223633,0.0,0.0,-46.955,-45.54875,-45.54875,-81.48125,-80.701875,-80.463125,23.0,0.0,94052.0,0.0
79500000.0,11403689.0,0.0,17.53700002670288,16.98499997138977,0.0,0.0,-47.094375,-47.851875,-47.851875,-81.494375,-82.78,-81.404375,23.0,0.0,94867.0,0.0
78500000.0,12382187.0,0.0,14.749999952316283,14.96199999809265,0.0,0.0,-48.366875,-47.795,-47.795,-83.23875,-83.46625,-82.84875,24.0,0.0,96815.0,0.0
85100000.0,13626570.0,0.0,14.71599995613098,15.824000005722047,0.0,0.0,-48.348125,-47.489375,-47.489375,-83.003125,-83.271875,-82.713125,25.0,0.0,95196.0,0.0
95000000.0,11976961.0,0.0,15.613000001907348,15.746000022888184,0.0,0.0,-49.818125,-49.55,-49.55,-84.029375,-84.60375,-83.880625,23.0,0.0,96730.0,0.0
81500000.0,11458618.0,0.0,15.659000024795532,15.926999969482422,0.0,0.0,-49.10375,-48.911875,-48.911875,-83.4375,-84.0025,-83.3225,23.0,0.0,96071.0,0.0
79000000.0,9861741.0,0.0,15.751000003814697,16.34899995803833,0.0,0.0,-48.886875,-49.4125,-49.4125,-83.446875,-83.95,-83.295,23.0,0.0,83919.0,0.0
69100000.0,12583336.0,0.0,16.16400004386902,16.21600004196167,0.0,0.0,-46.805625,-48.255,-48.255,-81.883125,-83.20375,-81.76625,25.0,0.0,93678.0,0.0
84300000.0,11857317.0,0.0,16.750999937057497,16.3689999294281,0.0,0.0,-44.508125,-46.968125,-46.968125,-79.120625,-81.4475,-79.115625,23.0,0.0,95620.0,0.0
82000000.0,12025513.0,0.0,16.84300003051758,16.797999963760375,0.0,0.0,-43.019375,-43.69875,-43.69875,-77.27375,-78.3325,-77.190625,24.0,0.0,95211.0,0.0
82800000.0,13112716.0,0.0,18.534999942779542,18.196000003814696,0.0,0.0,-41.95375,-42.16625,-42.16625,-75.69,-76.405,-75.428125,25.0,0.0,96276.0,0.0
91600000.0,13024708.0,0.0,18.298000030517578,17.312000007629393,0.0,0.0,-42.041875,-42.145625,-42.145625,-75.87875,-76.35375,-75.375,25.0,0.0,95740.0,0.0
87300000.0,12469804.0,0.0,17.905000066757204,17.11699996948242,0.0,0.0,-42.19375,-40.51,-40.51,-76.40375,-75.039375,-74.53,24.0,0.0,94987.0,0.0
87600000.0,12991726.0,0.0,18.309999952316286,17.51399995803833,0.0,0.0,-41.616875,-40.95875,-40.95875,-75.98125,-75.215,-74.574375,25.0,0.0,96700.0,0.0
87500000.0,12572696.0,0.0,17.422000074386595,16.579000024795533,0.0,0.0,-43.355,-42.915625,-42.915625,-77.521875,-77.23625,-76.685625,24.0,0.0,96735.0,0.0
84700000.0,10868518.0,0.0,16.52900004386902,15.536000022888183,0.0,0.0,-45.818125,-45.589375,-45.589375,-79.905625,-79.9775,-79.126875,23.0,0.0,93207.0,0.0
75800000.0,12269166.0,0.0,15.463999891281128,14.970999951362609,0.0,0.0,-47.316875,-45.616875,-45.616875,-81.345625,-80.251875,-80.084375,24.0,0.0,96042.0,0.0
80200000.0,10299065.0,0.0,13.963000082969666,14.897999997138976,0.0,0.0,-49.356875,-47.135625,-47.135625,-83.64875,-82.02,-81.884375,21.0,0.0,95731.0,0.0
69500000.0,7638788.0,0.0,13.000000009536743,13.632000026702881,0.0,0.0,-50.904375,-50.67625,-50.67625,-85.4125,-85.3,-84.815,18.0,0.0,92201.0,0.0
53500000.0,9548806.0,0.0,15.748000001907348,16.603999910354613,0.0,0.0,-50.640625,-50.461875,-50.461875,-84.8575,-84.714375,-84.3975,21.0,0.0,95130.0,0.0
64400000.00000001,8733986.0,0.0,14.144999995231629,14.60399999141693,0.0,0.0,-51.3625,-51.814375,-51.814375,-85.808125,-86.43875,-85.55375,20.0,0.0,95269.0,0.0
59400000.0,9470030.0,0.0,15.783999977111817,16.144999980926514,0.0,0.0,-52.57375,-52.339375,-52.339375,-86.678125,-86.7675,-86.279375,21.0,0.0,94920.0,0.0
65000000.0,9707897.0,0.0,15.754000043869018,15.507000093460084,0.0,0.0,-53.00375,-53.4625,-53.4625,-87.515625,-88.125,-87.259375,21.0,0.0,95968.0,0.0
66599999.99999999,10294316.0,0.0,15.659000062942505,16.816000051498413,0.0,0.0,-53.03375,-52.63,-52.63,-87.599375,-87.25875,-86.68875,22.0,0.0,95645.0,0.0
69300000.0,9322108.0,0.0,15.16899998664856,16.092999954223632,0.0,0.0,-54.0775,-53.5875,-53.5875,-88.21125,-88.24625,-87.680625,21.0,0.0,94752.0,0.0
63600000.0,7729756.0,0.0,13.317000002861024,13.00300006389618,0.0,0.0,-56.095,-55.486875,-55.486875,-90.530625,-90.655,-89.814375,18.0,0.0,95064.0,0.0
53700000.0,7999679.0,0.0,13.393000030517578,13.095000004768371,0.0,0.0,-56.399375,-56.60125,-56.60125,-91.07375,-91.72125,-90.298125,19.0,0.0,95479.0,0.0
53000000.0,8285095.0,0.0,12.315999994277954,13.381000018119812,0.0,0.0,-59.49375,-57.45375,-57.45375,-94.18125,-92.9775,-92.49125,19.0,0.0,94592.0,0.0
56900000.0,8412296.0,0.0,12.513000001907349,13.568000020980834,0.0,0.0,-58.85625,-57.686875,-57.686875,-93.879375,-92.8825,-92.604375,19.0,0.0,95776.0,0.0
57900000.0,8633588.0,0.0,13.863000011444091,10.95800000667572,0.0,0.0,-57.4425,-58.305625,-58.305625,-92.68375,-94.000625,-92.305625,21.0,0.0,95919.0,0.0
59100000.0,7550820.0,0.0,9.631000018119812,8.608000020980835,0.0,0.0,-61.305,-60.54375,-60.54375,-96.79125,-96.266875,-96.0025,19.0,0.0,94880.0,0.0
51900000.0,6872006.0,0.0,9.054999980926514,6.1939999914169315,0.0,0.0,-60.23875,-60.95875,-60.95875,-96.08875,-96.469375,-95.930625,19.0,0.0,94692.0,0.0
47100000.0,6727832.0,0.0,8.802000002861023,7.157000000476837,0.0,0.0,-61.5325,-61.43375,-61.43375,-97.159375,-96.925,-96.889375,17.0,0.0,93609.0,0.0
45900000.0,6584977.0,0.0,8.547000012397767,5.614000003114342,0.0,0.0,-61.0625,-61.5175,-61.5175,-97.0625,-97.1,-96.8475,20.0,0.0,93008.0,0.0
46300000.0,6101981.0,0.0,8.481000003814698,1.5070000074803829,0.0,0.0,-60.27875,-62.423125,-62.423125,-96.9575,-98.300625,-96.9575,24.0,0.0,95760.0,0.0
43000000.0,6429089.0,0.0,8.859000034332276,2.280999999791384,0.0,0.0,-59.793125,-61.44,-61.44,-96.75625,-97.3875,-96.75625,24.0,0.0,95074.0,0.0
45300000.0,7349532.0,0.0,9.691000018119812,4.426000008583069,0.0,0.0,-58.181875,-60.74875,-60.74875,-95.400625,-96.345625,-95.400625,26.0,0.0,93963.0,0.0
51700000.0,7630264.0,0.0,9.748000044822692,6.338000001907349,0.0,0.0,-59.195,-60.98375,-60.98375,-95.985,-96.343125,-95.923125,23.0,0.0,96015.0,0.0
52600000.0,7902921.0,0.0,9.611000056266784,8.543999996185303,0.0,0.0,-60.85875,-61.32375,-61.32375,-96.651875,-96.72875,-96.470625,18.0,0.0,96443.0,0.0
54500000.0,7775325.0,0.0,9.682999992370606,7.579000015258789,0.0,0.0,-59.400625,-61.81375,-61.81375,-95.61875,-97.299375,-95.61875,20.0,0.0,94871.0,0.0
53600000.0,7519589.0,0.0,9.11800003528595,7.768000001907349,0.0,0.0,-60.84125,-61.870625,-61.870625,-96.673125,-97.706875,-96.673125,18.0,0.0,95104.0,0.0
52000000.0,7163544.0,0.0,8.67100001335144,6.0339999723434445,0.0,0.0,-60.904375,-62.03125,-62.03125,-97.01,-98.2175,-97.01,21.0,0.0,95500.0,0.0
48700000.0,6824737.0,0.0,9.422000064849854,6.522999992370606,0.0,0.0,-60.960625,-62.178125,-62.178125,-96.610625,-98.09375,-96.610625,18.0,0.0,94239.0,0.0
47900000.0,6898413.0,0.0,9.142999992370605,6.491999950408935,0.0,0.0,-61.254375,-61.605625,-61.605625,-96.93375,-97.6575,-96.93375,18.0,0.0,95985.0,0.0
47400000.0,7302671.0,0.0,9.62400004386902,7.172999973297119,0.0,0.0,-61.308125,-61.5575,-61.5575,-96.73875,-97.25,-96.73875,18.0,0.0,96092.0,0.0
48900000.0,6316155.0,0.0,8.67100000858307,5.851000013351441,0.0,0.0,-61.21125,-61.790625,-61.790625,-96.785625,-97.449375,-96.745625,17.0,0.0,94049.0,0.0
44000000.0,7317505.0,0.0,10.285999984741212,6.4909999823570255,0.0,0.0,-60.505,-61.765,-61.765,-96.275,-97.635625,-96.26125,18.0,0.0,95396.0,0.0
50000000.0,7185506.0,0.0,10.999000005722046,6.179000010490418,0.0,0.0,-59.420625,-62.3325,-62.3325,-95.404375,-98.285,-95.404375,18.0,0.0,95107.0,0.0
49300000.0,6133843.0,0.0,11.037000007629395,6.104000024795532,0.0,0.0,-59.010625,-61.605625,-61.605625,-94.991875,-97.45625,-94.991875,20.0,0.0,81223.0,0.0
44000000.0,7848519.0,0.0,10.604000039100647,7.638999989032746,0.0,0.0,-59.1275,-60.079375,-60.079375,-95.674375,-96.27,-95.5725,21.0,0.0,96316.0,0.0
54500000.0,7509058.0,0.0,9.395000014305115,8.202000031471252,0.0,0.0,-60.303125,-60.925,-60.925,-96.47125,-96.250625,-95.921875,19.0,0.0,96567.0,0.0
51400000.0,7407060.0,0.0,10.34699999809265,6.91100002527237,0.0,0.0,-59.624375,-61.49875,-61.49875,-95.713125,-97.418125,-95.713125,19.0,0.0,93561.0,0.0
51800000.0,7223024.0,0.0,9.903000102043151,6.097999997138977,0.0,0.0,-59.454375,-60.824375,-60.824375,-95.786875,-97.464375,-95.786875,19.0,0.0,95953.0,0.0
49000000.0,7175645.0,0.0,9.535,6.055000014305115,0.0,0.0,-59.665625,-60.2275,-60.2275,-96.02375,-96.695625,-96.02375,19.0,0.0,96223.0,0.0
49900000.0,7607379.0,0.0,10.07700002193451,7.02900000333786,0.0,0.0,-59.8575,-60.48,-60.48,-96.000625,-96.741875,-95.959375,18.0,0.0,95080.0,0.0
53100000.0,8255451.0,0.0,11.957999997138977,8.524000024795532,0.0,0.0,-59.226875,-60.7,-60.7,-95.00875,-96.3025,-94.970625,19.0,0.0,95453.0,0.0
56200000.0,7294564.0,0.0,10.512999992370606,7.56700001001358,0.0,0.0,-60.545625,-60.2275,-60.2275,-95.9975,-95.9725,-95.81375,19.0,0.0,94944.0,0.0
50500000.0,8008742.0,0.0,11.605999994277955,9.038999986648559,0.0,0.0,-60.131875,-59.50125,-59.50125,-95.583125,-95.385,-95.310625,19.0,0.0,92101.0,0.0
54700000.0,5736934.0,0.0,10.774999995231628,7.114000015258789,0.0,0.0,-60.57625,-61.09875,-61.09875,-96.14,-97.17875,-96.135625,18.0,0.0,74311.0,0.0
39000000.0,7383774.0,0.0,12.011999998092652,7.446999971866608,0.0,0.0,-58.893125,-60.826875,-60.826875,-94.8275,-96.9625,-94.8275,18.0,0.0,91761.0,0.0
51500000.0,7201540.0,0.0,11.855999989509582,7.288000009059906,0.0,0.0,-59.535,-60.745625,-60.745625,-94.99125,-96.41125,-94.99125,19.0,0.0,90476.0,0.0
49000000.0,7140605.0,0.0,9.677999997138977,6.8650000023841855,0.0,0.0,-59.796875,-60.528125,-60.528125,-95.91875,-96.195,-95.784375,19.0,0.0,95456.0,0.0
48400000.0,7512853.0,0.0,10.607000007629395,7.2729999899864195,0.0,0.0,-60.115,-60.984375,-60.984375,-95.89625,-96.72625,-95.830625,18.0,0.0,95611.0,0.0
52600000.0,7146424.0,0.0,10.508000001907348,6.60599999666214,0.0,0.0,-60.325625,-61.004375,-61.004375,-95.9775,-96.876875,-95.9775,20.0,0.0,91395.0,0.0
50000000.0,6665184.0,0.0,10.662999958992005,7.4299999880790715,0.0,0.0,-60.838125,-61.559375,-61.559375,-96.1825,-97.234375,-96.1825,18.0,0.0,87432.0,0.0
46300000.0,7657650.0,0.0,11.020000019073485,7.706000001430511,0.0,0.0,-60.1775,-61.858125,-61.858125,-95.58875,-97.400625,-95.58875,18.0,0.0,94115.0,0.0
53100000.0,7052454.0,0.0,9.61800000667572,6.685000021457672,0.0,0.0,-60.59375,-60.70875,-60.70875,-96.336875,-96.770625,-96.300625,19.0,0.0,94871.0,0.0
48300000.0,7381317.0,0.0,9.871000008583069,7.780000023841858,0.0,0.0,-61.2325,-59.85625,-59.85625,-96.575,-95.79,-95.775625,18.0,0.0,95070.0,0.0
51300000.0,6832165.0,0.0,8.852000036239623,5.682999980449677,0.0,0.0,-60.955,-60.724375,-60.724375,-96.9725,-96.531875,-96.491875,18.0,0.0,95600.0,0.0
46800000.0,7274277.0,0.0,9.421000003814697,8.152999978065491,0.0,0.0,-61.43,-61.1525,-61.1525,-96.783125,-96.9375,-96.553125,18.0,0.0,93396.0,0.0
48700000.0,7389098.0,0.0,9.897999992370606,7.611000034809113,0.0,0.0,-60.813125,-61.523125,-61.523125,-96.23875,-97.650625,-96.23875,18.0,0.0,95823.0,0.0
50800000.0,6618089.0,0.0,8.84799994945526,7.1859999990463255,0.0,0.0,-59.88875,-60.92125,-60.92125,-95.683125,-96.46625,-95.664375,19.0,0.0,85527.0,0.0
45800000.0,7431356.0,0.0,9.690000042915344,7.06300000667572,0.0,0.0,-59.3675,-61.31125,-61.31125,-95.285625,-96.989375,-95.285625,18.0,0.0,94126.0,0.0
51400000.0,6597425.0,0.0,8.80099998474121,4.804999980926514,0.0,0.0,-59.206875,-61.15875,-61.15875,-95.446875,-96.729375,-95.446875,22.0,0.0,95256.0,0.0
46200000.0,7608760.0,0.0,10.507000021934509,7.188999981880188,0.0,0.0,-59.705625,-60.444375,-60.444375,-95.414375,-96.205625,-95.414375,18.0,0.0,95964.0,0.0
52300000.0,7328465.0,0.0,10.909000024795532,6.192000024318695,0.0,0.0,-60.10125,-60.504375,-60.504375,-95.625625,-96.725625,-95.625625,21.0,0.0,94911.0,0.0
50400000.0,7792162.0,0.0,10.224999980926514,7.6720000267028805,0.0,0.0,-60.173125,-60.83625,-60.83625,-95.95125,-96.22625,-95.95125,19.0,0.0,95648.0,0.0
52500000.0,8336561.0,0.0,11.901999998092652,8.546999945640565,0.0,0.0,-59.079375,-60.466875,-60.466875,-94.540625,-95.7575,-94.540625,20.0,0.0,95560.0,0.0
57500000.0,7338358.0,0.0,11.67100001335144,7.0600000095367434,0.0,0.0,-59.11125,-60.51125,-60.51125,-95.3475,-96.323125,-95.3475,22.0,0.0,90824.0,0.0
51400000.0,8234284.0,0.0,11.56,8.122999982833862,0.0,0.0,-59.666875,-60.74875,-60.74875,-95.618125,-96.401875,-95.618125,19.0,0.0,95962.0,0.0
56400000.0,7770020.0,0.0,10.83500002861023,7.946999998092651,0.0,0.0,-59.398125,-60.69625,-60.69625,-95.346875,-96.3225,-95.346875,18.0,0.0,96247.0,0.0
52200000.0,7616138.0,0.0,11.283000011444091,6.728000001907349,0.0,0.0,-59.030625,-60.505625,-60.505625,-95.11875,-96.733125,-95.11875,21.0,0.0,94126.0,0.0
53900000.0,7960525.0,0.0,10.812999987602234,7.997999997138977,0.0,0.0,-59.30625,-60.24625,-60.24625,-94.680625,-96.131875,-94.585625,19.0,0.0,96170.0,0.0
54300000.0,7587332.0,0.0,11.710000014305114,11.110000052452087,0.0,0.0,-60.10875,-58.515625,-58.515625,-95.118125,-93.84375,-93.78375,18.0,0.0,95884.0,0.0
51200000.0,6821776.0,0.0,11.286000046730042,10.128999991416931,0.0,0.0,-59.54875,-59.70125,-59.70125,-94.661875,-95.175,-94.20125,17.0,0.0,94329.0,0.0
46400000.0,6716428.0,0.0,10.726000032424928,10.087000017166138,0.0,0.0,-60.925,-61.66,-61.66,-95.866875,-96.995625,-95.59875,17.0,0.0,95955.0,0.0
46200000.0,6543393.0,0.0,10.377000017166138,10.174999942779541,0.0,0.0,-60.46125,-60.016875,-60.016875,-95.47375,-95.239375,-94.86,17.0,0.0,95468.0,0.0
44900000.0,4692019.0,0.0,7.037000011205674,6.638999991416931,0.0,0.0,-61.649375,-61.501875,-61.501875,-97.444375,-97.731875,-97.11625,16.0,0.0,94011.0,0.0
32100000.0,4872211.0,0.0,7.844000039100647,7.860999989509582,0.0,0.0,-63.075625,-62.1575,-62.1575,-98.45125,-98.09625,-97.85625,15.0,0.0,95235.0,0.0
33200000.000000004,4432989.0,0.0,6.68100002296269,7.53800000667572,0.0,0.0,-62.29,-62.291875,-62.291875,-97.90625,-98.046875,-97.730625,14.0,0.0,96188.0,0.0
29500000.0,4363324.0,0.0,6.441000015735626,6.831000001430511,0.0,0.0,-62.32875,-62.075625,-62.075625,-97.98375,-98.30875,-97.620625,14.0,0.0,94464.0,0.0
30500000.0,4408324.0,0.0,5.883000009804964,7.234000010490417,0.0,0.0,-61.21,-60.53875,-60.53875,-97.18,-96.70125,-96.49125,13.0,0.0,95543.0,0.0
29700000.0,4082630.0,0.0,7.671999979019165,6.328000024557114,0.0,0.0,-60.4675,-60.525625,-60.525625,-95.83625,-96.46125,-95.756875,16.0,0.0,95835.0,0.0
28100000.0,4612597.0,0.0,7.217000029087067,5.808999972343445,0.0,0.0,-62.116875,-62.394375,-62.394375,-97.450625,-98.654375,-97.423125,14.0,0.0,94268.0,0.0
31400000.0,4680497.0,0.0,6.170000005364418,6.030000014901161,0.0,0.0,-61.61625,-62.0675,-62.0675,-97.46375,-98.53,-97.431875,13.0,0.0,96244.0,0.0
31700000.0,5335375.0,0.0,8.170000030994416,7.256999968290329,0.0,0.0,-60.760625,-61.665625,-61.665625,-96.008125,-97.463125,-95.9825,14.0,0.0,95443.0,0.0
36100000.0,5979655.0,0.0,9.143000032901764,8.057000011205673,0.0,0.0,-58.5775,-59.558125,-59.558125,-94.305625,-95.863125,-94.151875,17.0,0.0,94157.0,0.0
41800000.0,6496405.0,0.0,8.94100000075996,8.842000012397767,0.0,0.0,-55.955625,-56.6675,-56.6675,-92.035,-92.885,-91.906875,18.0,0.0,93772.0,0.0
43600000.0,6113659.0,0.0,9.951999987363815,10.146999968141317,0.0,0.0,-57.8375,-57.108125,-57.108125,-92.91125,-92.83,-92.566875,17.0,0.0,86532.0,0.0
42100000.0,4980812.0,0.0,10.743000016212463,9.777999997138977,0.0,0.0,-58.6525,-58.748125,-58.748125,-93.52125,-93.990625,-93.13875,16.0,0.0,75300.0,0.0
34700000.0,7031762.0,0.0,14.809999995231628,12.628000049591064,0.0,0.0,-54.14375,-55.819375,-55.819375,-88.37,-91.049375,-88.37,17.0,0.0,94917.0,0.0
48200000.0,10086127.0,0.0,18.11199993133545,17.42699998855591,0.0,0.0,-49.479375,-49.95125,-49.95125,-83.26875,-84.706875,-83.26875,21.0,0.0,95861.0,0.0
71600000.0,11390223.0,0.0,18.60600001335144,18.721000003814698,0.0,0.0,-50.1775,-49.4975,-49.4975,-83.865625,-83.841875,-83.619375,23.0,0.0,94972.0,0.0
80100000.0,11079995.0,0.0,17.890999994277955,17.423000011444092,0.0,0.0,-51.78625,-51.418125,-51.418125,-85.376875,-85.66125,-85.29125,22.0,0.0,96164.0,0.0
75600000.0,9989021.0,0.0,18.83799991607666,18.166999950408936,0.0,0.0,-49.883125,-49.4275,-49.4275,-83.674375,-83.91875,-83.58875,21.0,0.0,95967.0,0.0
68600000.0,10228865.0,0.0,16.97300004005432,16.405,0.0,0.0,-51.25625,-50.594375,-50.594375,-85.40875,-85.385625,-85.0825,22.0,0.0,94579.0,0.0
71300000.0,8753539.0,0.0,17.1189999294281,15.37400004386902,0.0,0.0,-48.854375,-48.28,-48.28,-83.28375,-83.4425,-83.049375,21.0,0.0,80693.0,0.0
60600000.0,9430781.0,0.0,18.071000061035157,16.304000005722045,0.0,0.0,-50.225,-50.955625,-50.955625,-84.48,-85.83625,-84.47375,20.0,0.0,95732.0,0.0
63800000.0,5464084.0,0.0,17.02799994468689,15.521999979019165,0.0,0.0,-52.934375,-53.8775,-53.8775,-86.816875,-88.37,-86.685625,19.0,0.0,59235.0,0.0
37500000.0,6666883.0,0.0,12.910999975204469,13.457999997138977,0.0,0.0,-53.694375,-53.293125,-53.293125,-88.673125,-88.594375,-88.1125,20.0,0.0,87571.0,0.0
45200000.0,6608431.0,0.0,14.427999963760376,15.141000003814698,0.0,0.0,-52.730625,-51.976875,-51.976875,-87.684375,-87.356875,-87.03875,17.0,0.0,94724.0,0.0
46400000.0,6617403.0,0.0,14.205000009536743,15.717999973297118,0.0,0.0,-52.826875,-50.585625,-50.585625,-87.470625,-85.725,-85.6825,17.0,0.0,93968.0,0.0
45600000.0,7924865.0,0.0,14.273000068664551,16.252999987602234,0.0,0.0,-49.56125,-46.300625,-46.300625,-84.8925,-82.394375,-82.394375,18.0,0.0,95785.0,0.0
54100000.0,9720260.0,0.0,14.398999965190887,16.83699999809265,0.0,0.0,-48.688125,-45.191875,-45.191875,-84.796875,-81.9025,-81.89,22.0,0.0,94560.0,0.0
63200000.0,4277725.0,0.0,7.898000026121736,10.117000036239624,0.0,0.0,-55.576875,-53.4825,-53.4825,-91.711875,-90.081875,-90.04,14.0,0.0,94535.0,0.0
27000000.0,3364546.0,0.0,5.673999996632338,8.909000018835068,0.0,0.0,-52.403125,-50.75625,-50.75625,-89.97625,-88.68,-88.429375,14.0,0.0,95113.0,0.0
21300000.0,3025600.0,1722663.0,11.34050636021774,10.05443039036627,18.481818372553047,22.327272761951793,-51.004746835443036,-52.50870253164557,-52.50870253164557,-86.04509493670886,-87.46123417721519,-85.78085443037975,15.0,22.0,71246.0,15056.0
31900000.0,9032480.0,575140.0,19.491999998092652,18.252000074386597,19.924000015258787,22.47200004577637,-45.649375,-46.44,-46.44,-80.508125,-82.1675,-80.5075,21.0,16.0,88934.0,7760.0
